ticker,date,target,future_return,adj_close_mean,adj_close_std,adj_close_last,rsi_14_mean,rsi_14_std,rsi_14_last,macd_mean,macd_std,macd_last,macd_signal_mean,macd_signal_std,macd_signal_last,macd_hist_mean,macd_hist_std,macd_hist_last,bb_width_mean,bb_width_std,bb_width_last,ma_50_mean,ma_50_std,ma_50_last,ma_200_mean,ma_200_std,ma_200_last,volume_z_mean,volume_z_std,volume_z_last,atr_14_mean,atr_14_std,atr_14_last,atr_pct_mean,atr_pct_std,atr_pct_last,ten_year_yield_mean,ten_year_yield_std,ten_year_yield_last,sent_neg_mean_mean,sent_neg_mean_std,sent_neg_mean_last,sent_neu_mean_mean,sent_neu_mean_std,sent_neu_mean_last,sent_pos_mean_mean,sent_pos_mean_std,sent_pos_mean_last,sentiment_momentum_mean,sentiment_momentum_std,sentiment_momentum_last,bb_high_mean,bb_high_std,bb_high_last,bb_low_mean,bb_low_std,bb_low_last
CRSP,2021-08-27,0,-0.014942238192401036,126.03071594238281,7.003585150374258,121.9000015258789,47.5617268454457,8.120665907477308,44.61907289649125,-0.8893979233647126,1.2027997648104463,-1.7486254507928436,-1.1352882148059578,0.5250901824716433,-1.6123126826685616,0.24589029144124508,1.1437697528464714,-0.13631276812428195,0.2103582715164105,0.022509152842615704,0.21634688875256966,131.15845760890417,0.5212102927739427,131.31660049438477,133.7808464758737,0.6214567809636299,134.6656000518799,-0.40197973300811596,0.3580439286539513,-0.6019709574018304,6.50111950915466,0.2526469659767412,6.105393924720664,5.170292843107803,0.30374883467145153,5.008526536748658,1.3007142857142857,0.04531331706349368,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0666068323819,0.6217433513167832,139.38884433152577,112.69360909038248,1.1072759484268757,113.01615826246838
PLTR,2021-08-27,1,0.036172708607268955,24.217857224600657,0.9050386811394119,24.8700008392334,56.93924651909274,4.765762376106635,57.25848696289897,0.22711022999301658,0.30118044991171955,0.515035139558357,-0.016504690308134007,0.29011326740411936,0.37305634531871534,0.24361492030115053,0.08879889139875516,0.14197879423964166,0.15447090303555894,0.0486205760872466,0.19594932042023605,23.680571438925604,0.01936196705274359,23.69800006866455,24.133896437713076,0.2837779359353275,24.55140001296997,0.5454671134378133,1.387065674909321,0.1576361404308155,1.0429751568059056,0.09615273102770384,1.0834110134798345,4.300537556127047,0.2888427609695828,4.356296650262719,1.3007142857142857,0.04531331706349368,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.655440545082286,1.124556210183494,26.023629870205152,20.884416433742874,0.2416939096884721,21.150370106906667
PLTR,2021-08-30,1,0.03649070363763807,24.416428565979004,0.9057134453057077,25.709999084472656,57.58646239735246,4.714137058192715,61.44228840528125,0.2914368678269876,0.272527059393501,0.5909118499213442,0.045083621318890287,0.28345716430482143,0.41662744623924114,0.24635324650809723,0.08576250844555548,0.17428440368210302,0.1628849824371185,0.04320446345238052,0.19013375504529506,23.683757155282155,0.019136637130142943,23.703200035095215,24.1995714374951,0.27963309105759143,24.609950008392335,0.5843566849937447,1.3726804516945068,0.3631830370534603,1.058374894785246,0.08413821386610318,1.0931673206137387,4.330876209141715,0.25570366838907255,4.251915050724167,1.2992857142857144,0.04462911876519909,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.894356954029195,1.0739651555333902,26.23116932262685,20.892642884663605,0.2558225154463896,21.342830654484967
CRSP,2021-08-30,0,-0.0016568382881207988,125.03000095912388,6.13675457091412,123.80999755859375,46.54133283983456,7.058233752730826,47.24645434811392,-0.9886308079925631,1.2041965088750066,-1.6493743130358212,-1.105956733443279,0.4808507374750379,-1.6197250087420136,0.11732592545071567,1.0571209475732584,-0.02964930429380752,0.21298477132677893,0.019879949340740364,0.2103561064485095,131.25305762154716,0.38107642011019904,131.24740051269532,133.9307179069519,0.5911816900675496,134.79115005493165,-0.4790339411183552,0.2955301042860672,-0.7337022978939376,6.474973211767755,0.2702121827469332,6.141937529707135,5.187341847052978,0.2826204386718778,4.9607767149825115,1.2992857142857144,0.04462911876519909,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1760243444234,0.5131048979730429,139.36409585568606,112.651548886865,1.0680570315935634,113.31990682986081
SMCI,2021-08-30,0,0.034366191734612084,3.6384285858699252,0.13253662850594952,3.572999954223633,49.415580366876966,8.739739301991545,46.90466688045316,0.035176003361482334,0.047546724194306576,-0.023090785035279282,0.0506837386495002,0.02663530197076951,0.004086605986460668,-0.015507735288017868,0.025869866170333523,-0.02717739102173995,0.16326428156842845,0.011594337870024288,0.15770489900956902,3.5812728660447246,0.005100073392044192,3.57510000705719,3.4230157085827426,0.023472994242875207,3.4542999935150145,0.16984683426912683,0.7239422401136006,0.8523934576189297,0.11008332106600631,0.005234070904284319,0.1055459136347887,3.0303762010720336,0.19847008939081687,2.9539858658554747,1.2992857142857144,0.04462911876519909,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993688159577899,0.013235333474725846,3.976589814111275,3.398576152076329,0.05408016438155166,3.4131102171692422
SMCI,2021-08-31,0,-0.0057471665609529765,3.6165000029972623,0.11821476061462667,3.549999952316284,48.009768910100895,7.493330041974104,45.55419572332495,0.026279684702078056,0.04625287396992623,-0.025212650345526555,0.04580292786001578,0.029598516438771597,-0.0017732452799367774,-0.019523243157937718,0.021849022273649314,-0.023439405065589777,0.1621026147652381,0.010762849672493748,0.161981578454798,3.581368580205099,0.005010136047056002,3.577580003738403,3.428360708526203,0.022134344882561625,3.4577999937534334,0.17346524696234655,0.7252474001779412,0.4396773538901873,0.1100110427776637,0.005347022573248331,0.10186407260633594,3.0448159926826497,0.1761135127205095,2.869410534495141,1.294285714285714,0.04108420728104768,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993225443720436,0.0138839783173532,3.972567308576477,3.4061460116764883,0.04451956218858631,3.3975327127858277
CRSP,2021-08-31,0,-0.04553817487781675,123.99785777500698,5.482193723785638,120.70999908447266,45.54451349181689,6.326214131744061,43.628624579795506,-1.1374471304881797,1.1629457714455789,-1.800110487224046,-1.112254812852259,0.4878886969744235,-1.6558021044384201,-0.025192317635920686,0.9325816601530611,-0.14430838278562597,0.2159595992315048,0.016812624573598216,0.21773044433285568,131.31322905404227,0.2598930397054722,131.10500045776368,134.07168576649258,0.5658650079961381,134.89150005340576,-0.518250623699606,0.30001320790333774,-0.8047677577190355,6.4320210189793565,0.28339529124650176,6.073942166257071,5.193988540036811,0.27737086823635115,5.0318467503313755,1.294285714285714,0.04108420728104768,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.29394881308824,0.3097389843213933,139.40162234814295,112.59212459912582,1.011842119173419,113.11938061206212
PLTR,2021-08-31,0,-0.02885346334393113,24.61928571973528,0.8617464925322365,25.760000228881836,58.256999192877934,4.569021957552622,61.68272580860614,0.3546963499871296,0.24115703978441985,0.6476140721253145,0.10700616705253818,0.27225438534644336,0.46282477141645584,0.2476901829345914,0.0845521004761349,0.18478930070885868,0.17093729691484835,0.03614006791387717,0.1909584388221041,23.6875428717477,0.018890047754963935,23.711000022888182,24.264017865998404,0.273619251766101,24.658950009346007,0.6324562638614905,1.3409897498217576,0.11499863955931676,1.0738991401085018,0.06386854921565428,1.085083907872495,4.361327035901181,0.20646431501175308,4.212282213631003,1.294285714285714,0.04108420728104768,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.140969409927774,0.9931766066718077,26.429544694808673,20.91595900673308,0.29612393936261505,21.510455267044353
CRSP,2021-09-01,0,-0.03877810622198974,123.3735716683524,4.741149334008664,124.94999694824219,45.107092294995525,5.775131099873381,49.34227220628339,-1.2908793559886635,1.054334220542823,-1.5594611019457574,-1.14797972147954,0.5077005834370979,-1.6365339039398876,-0.14289963450912366,0.7873818687459838,0.07707280199413025,0.21770983017062248,0.014201421896681275,0.2076036255273619,131.34117191859656,0.1917759262928176,131.01160049438477,134.20627505438668,0.5466599984194156,135.00740005493165,-0.5209038708184713,0.30097969124970986,-0.6397915402381255,6.383055252462057,0.3052242295857923,5.9429461446508185,5.179572279517837,0.29524402060584276,4.756259535654534,1.2907142857142857,0.0379198112852911,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.37592675574638,0.08570911395738531,139.40703760711133,112.5697182223682,0.9866583976005944,113.46696523102345
PLTR,2021-09-01,0,-0.0026718167990235075,24.90428570338658,0.6976853803560776,26.34000015258789,59.46751369888091,3.654663692396376,64.45183831255159,0.42295154011911507,0.19547297003543124,0.7309264729269103,0.1701952416658536,0.2556303427122299,0.5164451117185468,0.2527562984532615,0.07982542351953206,0.21448136120836347,0.17910044795130298,0.02455941643283012,0.19218068181202516,23.693657158442907,0.017440097618758983,23.729400024414062,24.328071437222622,0.2668110013230154,24.717750010490416,0.760369283077754,1.3461686434754176,1.6423166367700819,1.0862736963855542,0.034213337992722054,1.0575779689487061,4.365494889049308,0.19808805024733425,4.0151023645487705,1.2907142857142857,0.0379198112852911,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.406364085552518,0.8621062996763875,26.706019594126595,20.944135762404546,0.34503162617946254,21.643980405873407
SMCI,2021-09-01,0,-0.028236533843466916,3.6002142940248762,0.09151475945725591,3.6540000438690186,46.990912771163224,5.484364759339727,52.249059166505006,0.017711006008712542,0.04214100539792586,-0.018291453181593198,0.04018454348975513,0.031334637048120645,-0.005076886860268062,-0.022473537481042583,0.017224532336540734,-0.013214566321325137,0.1603888731069258,0.009659672897415511,0.15535327034952523,3.5811785800116396,0.00497503641079971,3.580800004005432,3.433513922776495,0.020785781588403357,3.461794993877411,0.2597842450305933,0.9269514538520716,2.613344148844556,0.11002556004269723,0.005336267417725732,0.10644521940533755,3.0574110128295424,0.15773604172693545,2.913114891280313,1.2907142857142857,0.0379198112852911,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990148337916232,0.015670518476748815,3.9621804358702075,3.4122516890863746,0.03502701511469041,3.394519579197847
PLTR,2021-09-02,0,-0.00867595398908183,24.997857230050222,0.7787582896398122,26.200000762939453,59.44810877825139,3.6320565269218474,63.263387193224126,0.4790722634023104,0.17347133034672246,0.7767020325239891,0.23197064601314496,0.23811009155281435,0.5684964958796352,0.2471016173891654,0.07998856126473122,0.20820553664435382,0.18456383700901374,0.016755919772718012,0.19267755857946012,23.700285734449118,0.018251540917108074,23.745400047302248,24.390503580229623,0.26003129034215866,24.76975001335144,0.38998330004486215,0.6104979898432777,-0.21313293953135376,1.082815374636818,0.0387091545529555,1.0163223670406791,4.337017394628372,0.23658539750560695,3.879092891013546,1.2871428571428571,0.03291681156364458,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63187053390297,0.802710504323097,26.894076167185528,21.015629327133063,0.41873867137128024,21.84592398540236
SMCI,2021-09-02,0,-0.03303382733781579,3.5945714371544972,0.07740475451418269,3.753999948501587,46.69927629797426,4.691876721809058,57.64241466567642,0.010345676501359329,0.03542324557573335,-0.004683212832533368,0.03421677009207596,0.031421561247357094,-0.004998152054721123,-0.023871093590716635,0.01401917791488407,0.00031493922218775536,0.15833756696981857,0.008350489605876229,0.15034077876431795,3.5811985799244472,0.005003146830042357,3.587840003967285,3.4384521370274683,0.019532569743468543,3.465799993276596,0.15819513883981953,0.9013021828033487,-0.2878204893604481,0.11019720432619315,0.005287567500338855,0.10991341597565418,3.066199470227214,0.14553864926979926,2.9279013714298596,1.2871428571428571,0.03291681156364458,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9858642625163334,0.015306555635453167,3.959239644259087,3.416678621492892,0.02728530770227217,3.394860368520149
CRSP,2021-09-02,0,-0.04981507709338984,122.72857175554547,3.407235912391854,126.36000061035156,44.65708821054273,4.925057420209557,51.116685383762864,-1.4478318977187843,0.8346921630505385,-1.2406675751697662,-1.207950156727389,0.5025354460430947,-1.5573606381858633,-0.2398817409913955,0.60994502316114,0.3166930630160971,0.21873006420098925,0.012515291618675385,0.20486131090949153,131.33555764334545,0.2023386958245531,130.95480056762696,134.33412862777712,0.535005870509204,135.11940006256103,-0.5018850183029049,0.3071918787189615,-0.28603258964218414,6.3268217703849885,0.3260543637847577,5.852735727545459,5.160103773094568,0.32251490000715166,4.6317946338043905,1.2871428571428571,0.03291681156364458,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.38535237110705,0.08816343246218096,139.46763910484776,112.5731498806543,0.990344334264412,113.58136373328699
PLTR,2021-09-03,0,-0.03040538605481824,25.112857273646764,0.8760000155548656,26.510000228881836,59.535857727081,3.7524616301277782,64.81069320674175,0.5267557707241696,0.17101035467794534,0.8284440718558628,0.2909276709553499,0.22334309930579582,0.6204860110748808,0.23582809976881966,0.07277089619699516,0.207958060780982,0.18804696458115314,0.011697040247908005,0.19150070665822308,23.705442880902975,0.02139910374294165,23.75020004272461,24.451732151848926,0.25307438944455685,24.82265001296997,0.35534262038279196,0.6229473455951037,-0.07563143170893043,1.0795530542942071,0.04372987366923039,0.9994422470124525,4.306503787373292,0.2796312661957422,3.770057481642685,1.2871428571428571,0.03291681156364458,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83638963354354,0.7866571258477368,27.10784195352012,21.111395961941604,0.48647797591575137,22.03115817617959
SMCI,2021-09-03,0,-0.022894709021100357,3.6055714232581004,0.09233026483396133,3.7839999198913574,47.58589781146691,5.749824267994837,59.13365900178845,0.005334711516667946,0.029494339429476556,0.008425043994347625,0.02844035837699436,0.030046660614628743,-0.0023135128449073734,-0.023105646860326418,0.015624724837600657,0.010738556839254999,0.15599745208466387,0.006997092870270278,0.14490780617978372,3.5817342938695633,0.006011288343082202,3.5948400020599367,3.4432399941342218,0.018338232154040544,3.4699749934673307,0.055145977646364495,0.8879302345184498,-0.5068776543417217,0.10973414064759965,0.005118223048713376,0.10849104001938535,3.0447547266295816,0.15148888923996973,2.8670994269603534,1.2871428571428571,0.03291681156364458,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98144251695592,0.016870964010070044,3.9474155711173613,3.4191575093791147,0.023479494366777782,3.3990844441414274
CRSP,2021-09-03,0,-0.03246965492128162,122.75071443830218,3.4363334303054267,127.06999969482422,45.06448982233558,5.2955434348926005,52.02789862547344,-1.5525345366581607,0.6329430706217841,-0.9201238015819797,-1.2768670327135432,0.45690917926754204,-1.4299132708650868,-0.27566750394461736,0.5418150520407251,0.5097894692831071,0.21829774648981895,0.013167178692347133,0.19750760809993992,131.3006005205427,0.23517035142321477,130.8826007080078,134.45900720051355,0.5223459149219446,135.220950050354,-0.5465794168140012,0.2755755133146513,-0.6456941194050997,6.240405971059917,0.3383854422313442,5.634683393560627,5.091156412697379,0.3674314456447364,4.434314477920108,1.2871428571428571,0.03291681156364458,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.34181735675105,0.19112999474296644,138.75214697964282,112.58004211198157,0.9980341944786639,113.65485527865799
CRSP,2021-09-07,0,-0.03493485196119628,122.7085712977818,3.442596491749113,121.95999908447266,45.30763646619669,5.2244443131134135,45.45986504227726,-1.6202356634281492,0.5056194328321628,-1.0661351524277762,-1.3455407588564647,0.38007782552641844,-1.3571576471776248,-0.2746949045716847,0.5428953755329443,0.29102249474984854,0.21682434901050135,0.014921427091643237,0.19172029695374918,131.22967195783343,0.2941709982815519,130.564200592041,134.57872505732945,0.5050303354537945,135.28790004730226,-0.5692892900231515,0.24002052097903584,-0.3421197014068329,6.158479046017989,0.3158939996273939,5.709348887247423,5.025914418438729,0.3519036391821206,4.681329066994318,1.2921428571428575,0.03378178194247298,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.18774509150882,0.6152696311032603,137.15560442919286,112.61461440774133,1.0322915069945313,113.77339718823879
SMCI,2021-09-07,0,-0.01770147603958161,3.612285699163164,0.10299694032886926,3.799999952316284,48.190687091066515,6.576424801260386,59.94363811571836,0.0018835591191893122,0.02386277266934054,0.01987538974737557,0.02312899852543335,0.027352243371699947,0.0021242676735492155,-0.021245439406244043,0.018759809988543822,0.017751122073826356,0.15388433405810256,0.007751391866920026,0.13770477819023308,3.5825928647177565,0.007628255928937686,3.6001000022888183,3.4478024939979828,0.01745029930362673,3.474224992990494,-0.012757948168769193,0.8917439345566526,-0.5005398217887255,0.10899292911798582,0.0047371711366392625,0.1065274007069568,3.019675494545972,0.1607121674676054,2.803352685360514,1.2921428571428575,0.03378178194247298,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.975917773944649,0.020051222732490347,3.930139081477188,3.420539394089496,0.021996364550914266,3.406860930920578
PLTR,2021-09-07,0,-0.016479420280330226,25.265714372907365,0.9448379291123395,26.639999389648438,59.91014552782399,4.0742895023849535,65.4675471572728,0.5703054579318945,0.17548613763265658,0.8699120519991865,0.34680322835065885,0.21239962542191598,0.670371219259742,0.2235022295812356,0.06168267266875452,0.19954083273944456,0.18943425787433316,0.008521719313954547,0.1769654863148496,23.710085740770616,0.024068206849837872,23.75240001678467,24.511225008964534,0.2450147986347175,24.866600008010863,0.3104448011204076,0.6573911023371043,-0.4374230828183898,1.0734625401285116,0.0529513833675422,0.9659107069862422,4.259022998997434,0.33375139075218735,3.6257910252113903,1.2921428571428575,0.03378178194247298,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0236949183859,0.7675792930117087,27.16768027329928,21.237662130193723,0.5865701174563062,22.453319825882847
SMCI,2021-09-08,0,0.0030278438520359163,3.61335711819785,0.10357425808980823,3.671999931335449,48.38555891256794,6.625654066695381,51.20069275386675,-0.000756330945802646,0.019049735498148868,0.018409130304725796,0.018351932631186153,0.02370899608194155,0.005381240199784532,-0.0191082635769888,0.020878521333478568,0.013027890104941264,0.15175091685347136,0.009489100810987321,0.13136387555180865,3.583614292485374,0.009109138673673656,3.6015199995040894,3.4521342795235768,0.016772583666744778,3.4778049921989442,-0.08341943507761404,0.926909002370199,-0.9629266357923671,0.10854445683709667,0.004373317670391768,0.10906115493829407,3.006541936379844,0.1563492820924709,2.9700750810915792,1.300714285714286,0.039703571959883235,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968615763536284,0.027456366116284023,3.898784068523547,3.420898544780083,0.021876166280487126,3.416415926517347
CRSP,2021-09-08,0,-0.016770081873010545,122.70571408952985,3.4445418703919035,120.51000213623047,45.56540575768076,5.036715774539724,43.771294196632226,-1.6550415581264073,0.4592154550900437,-1.2840510938057292,-1.4074409187104533,0.28664095214156354,-1.3425363365032457,-0.24760063941595414,0.5498365362891102,0.058485242697516426,0.21347725907527262,0.019001421425199356,0.17252256336513566,131.12537195478168,0.3989886573687664,130.1240005493164,134.69471434184484,0.481752788046483,135.3567000579834,-0.5685846645722757,0.2404127442007103,-0.4398412644201654,6.07959790617417,0.3064295666407257,5.601538034461335,4.960590213309522,0.32870706590147347,4.648193457111617,1.300714285714286,0.039703571959883235,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.87700275776112,1.2748852003771343,134.99434778915662,112.70785670879164,1.1154856215554598,114.20365330947617
PLTR,2021-09-08,1,0.05863956233283196,25.460714476449148,0.9385460370455877,26.700000762939453,60.60831273777293,4.190480613439376,65.78500054588659,0.6134819395545915,0.17631749685749254,0.8972741169096317,0.40013897059144543,0.2038245099699129,0.71575179878972,0.21334296896314614,0.055281887762248065,0.1815223181199117,0.18994004084410396,0.00721898473102221,0.1744040939048846,23.715314314705985,0.0244166048617243,23.750800018310546,24.569139295305526,0.2359420115832919,24.91060001373291,0.31491055059630474,0.6542220877923022,-0.08819860053745386,1.0665825643294127,0.06332208700973711,0.9404884209874341,4.201664987721855,0.38632100477237913,3.5224284423724264,1.300714285714286,0.039703571959883235,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.210618295585498,0.7413445422367515,27.32729479263934,21.378453073585643,0.6770675395216171,22.670705352319157
SMCI,2021-09-09,0,-0.0013706454052367922,3.6184285368238176,0.10259980847212527,3.632999897003174,48.78945281427549,6.455911353652042,48.86224477291895,-0.0024114441154963195,0.016317236421153247,0.013939447030505203,0.014199257281849662,0.01960233492302095,0.0070928815659286664,-0.016610701397345978,0.021789181042094364,0.006846565464576537,0.14893430575559727,0.01170192472740474,0.12289672923671242,3.5849257200104856,0.010501924284739814,3.6031199979782103,3.4562328507219044,0.016269356747891265,3.4809899914264677,-0.09599329094209377,0.9373757535662666,-0.8982349793083586,0.10786781360557916,0.004074875125898458,0.10519964863964466,2.9834230504798596,0.14605482894662836,2.895668913352374,1.306428571428572,0.040687768499814606,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959464578783599,0.03676765732780936,3.8696418890734288,3.4211568680983766,0.021880262158673548,3.4231580844144256
PLTR,2021-09-09,1,0.09567547188266556,25.482142993382045,0.9375268460924441,25.579999923706055,60.07997385823271,4.340083898879085,55.52429083131954,0.642027817509419,0.17484071492765343,0.8191414897990867,0.4485167399750401,0.1969232028019439,0.7364297369915933,0.19351107753437885,0.04777664739544519,0.08271175280749343,0.18889087683844683,0.009302718921302121,0.16683642917370903,23.716685744694306,0.023754347048175504,23.714800033569336,24.62400001014982,0.22648904849985052,24.943600015640257,0.23623331146431412,0.5346404018988992,0.5637743559505639,1.0575409615444584,0.0635023627490423,0.9975965108073886,4.162593409389136,0.3872695961904887,3.8999081852337083,1.306428571428572,0.040687768499814606,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.362644406893796,0.7223344581611109,27.26583798761729,21.553426994429792,0.7578067676706812,22.99816214208242
CRSP,2021-09-09,0,-0.03326198704083316,122.70142854963031,3.4491125373631153,119.26000213623047,45.80201245001096,4.77559286227434,42.3121966567627,-1.6637921277181533,0.45548997552592635,-1.5398649955257184,-1.4587111605119933,0.19207097579202687,-1.3820020683077403,-0.20508096720616015,0.5304088693636942,-0.15786292721797812,0.20861309951096932,0.02363351524748515,0.1581456663706372,130.97424338204522,0.5717765264752582,129.47660049438477,134.80446077074322,0.4537014000938949,135.40680007934571,-0.551127853500185,0.24400594895677497,-0.3913647348717784,6.00821340638636,0.30307823906163234,5.557499647024922,4.900931485181991,0.2986310084742212,4.659986204491763,1.306428571428572,0.040687768499814606,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.4535395260793,1.9685628419525978,133.23422672762135,112.86546273440128,1.186828988883572,114.37377421842356
PLTR,2021-09-10,1,0.0924656900432268,25.622857230050222,0.869167762793812,26.1299991607666,60.36162775377118,4.104527219736923,58.91335376485052,0.6683013325927494,0.16712714682466737,0.7924661058193117,0.49247365849858193,0.18943536095610444,0.747637010757137,0.17582767409416739,0.053797356886806806,0.044829095062174695,0.18465532390702824,0.017267215235969895,0.1339276476006604,23.717357175009592,0.023233551962062015,23.704800033569335,24.67684643915721,0.2170325135063702,24.983500013351442,0.16491412360684038,0.5131440544800941,-0.1520330549343569,1.046339059242056,0.05944612493568719,0.9941966782919195,4.09406770166454,0.35627188598407883,3.8048094535903223,1.3107142857142862,0.03604789244117538,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.490437416613183,0.6729527146663175,27.070764663519046,21.764705435625064,0.8783010610427306,23.571235344110345
SMCI,2021-09-10,0,0.018037711447441263,3.630714246204921,0.09418591739380879,3.6480000019073486,49.55666909151968,5.818892341413605,49.811686830821166,-0.0027006477694361103,0.01600784386775946,0.011475293893138616,0.01081927627159251,0.015654359653562953,0.007969364031370657,-0.013519924041028619,0.021315953128419347,0.0035059298617679587,0.14494982269426826,0.01546526720541384,0.10713738961861406,3.5866142903055467,0.011761423050325381,3.6052999973297117,3.460144993322236,0.015925470334371496,3.484259991645813,-0.14237253114944093,0.9662931891737567,-0.9949153635817086,0.10683133915740446,0.0037000507103809714,0.10139967700655342,2.943780715703734,0.1155397612677814,2.7795964077175666,1.3107142857142862,0.03604789244117538,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947794102474837,0.04902040844717337,3.8301185871316994,3.422020196359283,0.02236979998739262,3.439281389598647
CRSP,2021-09-10,0,0.03130693097710524,123.03499984741211,3.034307650519463,121.45999908447266,46.45138271586768,3.988527170349471,45.74041262179477,-1.6250777168605097,0.43929276468952383,-1.547242341508948,-1.4919844717816966,0.12600844643032183,-1.415050122947982,-0.13309324507881318,0.45707988729888727,-0.13219221856096608,0.20120738582624062,0.028611497498570036,0.13676540517787852,130.78620051792691,0.7729468957389285,128.89600036621093,134.9074679156712,0.42558949601348534,135.46560009002687,-0.5652306747997706,0.23626035645682375,-0.5344328586686367,5.944121639623091,0.3054739726676058,5.516963805363822,4.833080416725103,0.25929961557521247,4.542206361723171,1.3107142857142862,0.03604789244117538,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.89578617720545,2.684294335303657,131.4982632990221,113.12700167985018,1.2009209938365621,114.88673731132945
CRSP,2021-09-13,0,-0.012966091349973508,123.28642817905971,2.63495870828743,120.73999786376953,46.98435332839235,3.070240704796321,44.80203477257885,-1.556169548372115,0.3479381892211394,-1.5928259168908312,-1.5048214870997805,0.10987293397172251,-1.4506052817365518,-0.05134806127233476,0.31523094988639183,-0.1422206351542794,0.19095021039570123,0.036053711137755386,0.10249493499222746,130.54864336286275,1.036373804075874,128.07300033569337,135.00345363071986,0.398479756369183,135.5193000793457,-0.5909916776063854,0.27271828018101335,-1.0928749825915347,5.877924156261341,0.3288572327147473,5.343608986258594,4.7671147235079365,0.23414020880484368,4.42571565413457,1.3171428571428572,0.03429029273459437,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.12510524641831,3.6003008598841273,128.6476193448862,113.53289673504439,1.2371962642094965,116.27238111287747
SMCI,2021-09-13,0,-0.021815267534472604,3.6374999625342235,0.09241522618330435,3.6589999198913574,49.96031912442438,5.6638990581461535,50.53693668358774,-0.0023551445117017283,0.016247797273435217,0.010291403338163807,0.00818439211493366,0.012101533331155927,0.008433771892729288,-0.01053953662663539,0.02023840460245141,0.0018576314454345193,0.14064837239082084,0.020100982476390507,0.09489282901786472,3.5886142894199913,0.01289789421835672,3.6081199979782106,3.4638714216436663,0.015870386828172257,3.4878749907016755,-0.1580485532286742,0.972755288111865,-0.6310604448623531,0.10556787811237085,0.0036412605157102682,0.09751398088718884,2.9032559273268506,0.10559304274880965,2.665044630284775,1.3171428571428572,0.03429029273459437,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.934233016705071,0.06132371391228883,3.7996064140127124,3.4231455631839536,0.023528087463600637,3.452393560238081
